body_type,color,fuel_type,model_date_begin,name,series,number_of_doors,production_date,vehicle_transmission,engine_displacement,engine_power,mileage,gear_type,steering_wheel,owners,technical_passport,car_age,mileage_per_year,exp_year,high-beam-assist,front-seats-heat-vent,bluetooth,laser-lights,light-sensor,adaptive-light,apple-carplay,electro-trunk,third-row-seats,keyless-entry,activ-suspension,multizone-climate-control,body-kit,projection-display,start-stop-function,start-button,paint-metallic,wheel-heat,passenger-seat-electric,rain-sensor,navigation,voice-recognition,multi-wheel,airbag-curtain,glonass,auto-mirrors,usb,power-latching-doors,led-lights,auto-park,bas,isofix,tyre-pressure,air-suspension,decorative-interior-lighting,360-camera,wireless-charger,electronic-gage-panel,model_age,covid,price,dataset,luxury_tax,car_tax,equipments_count
allroad,white,diesel,2006,20d,X3,5,2009,AT,2000,177,8,4w,left,3,original,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,650650,train,1.0,7611,1
allroad,white,diesel,2006,20d,X3,5,2009,AT,2000,177,11,4w,left,3,original,5,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,718900,train,1.0,7611,0
allroad,black,diesel,2006,30d,X3,5,2007,AT,3000,218,9,4w,left,3,original,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,728000,train,1.0,12644,0
allroad,grey,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3,1,3635359,train,1.1,8987,28
allroad,white,diesel,2006,20d,X3,5,2009,AT,2000,177,8,4w,left,3,original,5,2.0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,1,591500,train,1.0,7611,5
allroad,black,gasoline,2003,30i,X3,5,2004,AT,3000,231,12,4w,left,3,original,6,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,509600,train,1.0,15708,0
allroad,black,gasoline,2003,30i,X3,5,2006,AT,3000,231,11,4w,left,3,duplicate,5,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,418600,train,1.0,15708,0
allroad,silver,diesel,2017,20d xDrive,X3,5,2018,AT,2000,190,1,4w,left,1,original,2,1.0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,3,1,2866500,train,1.1,8987,22
allroad,grey,gasoline,2010,20i xDrive,X3,5,2013,AT,2000,184,5,4w,left,1,original,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1046500,train,1.0,7912,4
allroad,white,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,3,1,3133985,train,1.1,8987,15
allroad,black,gasoline,2003,30i,X3,5,2004,AT,3000,231,7,4w,left,3,duplicate,6,2.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,404950,train,1.0,15708,4
allroad,black,gasoline,2017,20i xDrive,X3,5,2020,AT,2000,184,1,4w,left,1,original,0,nan,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,3,1,3330600,train,1.1,8703,19
allroad,grey,diesel,2006,30d,X3,5,2010,AT,3000,218,8,4w,left,3,duplicate,5,2.0,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,955500,train,1.0,12644,6
allroad,grey,diesel,2003,30d,X3,5,2004,AT,3000,204,6,4w,left,3,original,6,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,682500,train,1.0,11832,0
allroad,silver,gasoline,2017,30i xDrive,X3,5,2020,AT,2000,249,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,3,1,3913000,train,1.1,18625,28
allroad,black,diesel,2003,30d,X3,5,2006,AT,3000,218,12,4w,left,3,original,5,3.0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,1,673400,train,1.0,12644,3
allroad,black,diesel,2010,20d xDrive,X3,5,2011,AT,2000,184,7,4w,left,3,original,4,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,864500,train,1.0,7912,5
allroad,mid_blue,diesel,2017,20d xDrive,X3,5,2019,AT,2000,190,1,4w,left,1,original,1,2.0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3,1,2730000,train,1.1,8987,26
allroad,white,gasoline,2014,28i xDrive,X3,5,2014,AT,2000,245,4,4w,left,2,original,4,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1638000,train,1.0,16660,0
allroad,black,gasoline,2017,30i xDrive,X3,5,2018,AT,2000,249,2,4w,left,2,original,2,3.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2839200,train,1.1,18625,9
allroad,red,gasoline,2010,20i xDrive,X3,5,2012,AT,2000,184,4,4w,left,1,original,4,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1064700,train,1.0,7912,0
allroad,olive,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,3,1,3608605,train,1.1,8987,23
allroad,black,diesel,2006,20d,X3,5,2008,AT,2000,177,8,4w,left,3,original,5,2.0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,1,728000,train,1.0,7611,9
allroad,black,diesel,2017,30d xDrive,X3,5,2018,AT,3000,249,1,4w,left,2,original,2,2.0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3530800,train,1.1,18625,10
allroad,black,diesel,2010,30d xDrive,X3,5,2012,AT,3000,249,7,4w,left,3,original,4,3.0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,10,1,1319500,train,1.0,16932,15
allroad,white,gasoline,2014,20i xDrive,X3,5,2015,AT,2000,184,4,4w,left,2,original,3,2.0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,6,1,1542814,train,1.0,7912,14
allroad,silver,diesel,2017,30d xDrive,X3,5,2020,AT,3000,249,1,4w,left,1,original,0,nan,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,3,1,4040400,train,1.1,18625,28
allroad,white,gasoline,2014,28i xDrive,X3,5,2014,AT,2000,245,3,4w,left,1,original,4,2.0,3,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,6,1,1637090,train,1.0,16660,18
allroad,mid_blue,diesel,2006,20d,X3,5,2009,AT,2000,177,9,4w,left,3,original,5,2.0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,673400,train,1.0,7611,2
allroad,black,diesel,2017,20d xDrive,X3,5,2019,AT,2000,190,1,4w,left,1,Unknown,1,1.0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,3,1,3148600,train,1.1,8987,21
allroad,grey,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3,1,3503500,train,1.1,8987,26
allroad,grey,diesel,2010,20d xDrive,X3,5,2012,AT,2000,184,5,4w,left,2,original,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,1119300,train,1.0,7912,5
allroad,black,gasoline,2010,28i xDrive,X3,5,2014,AT,2000,245,4,4w,left,3,original,4,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1365000,train,1.0,16660,0
allroad,white,gasoline,2006,25i,X3,5,2010,AT,2500,218,6,4w,left,3,duplicate,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,746200,train,1.0,12644,0
allroad,black,diesel,2010,20d xDrive,X3,5,2011,AT,2000,184,7,4w,left,3,original,4,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,1001000,train,1.0,7912,6
allroad,white,gasoline,2006,25i,X3,5,2007,AT,2500,218,9,4w,left,3,original,5,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,782600,train,1.0,12644,0
allroad,black,diesel,2003,30d,X3,5,2004,AT,3000,204,7,4w,left,3,original,6,1.0,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,17,1,682500,train,1.0,11832,11
allroad,mid_blue,diesel,2017,30d xDrive,X3,5,2020,AT,3000,249,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,3,1,4277000,train,1.1,18625,31
allroad,white,gasoline,2006,30i,X3,5,2007,AT,3000,272,8,4w,left,3,original,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,464100,train,1.0,35904,0
allroad,black,gasoline,2003,25i,X3,5,2004,AT,2500,192,17,4w,left,3,original,6,4.0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,336700,train,1.0,8256,9
allroad,black,gasoline,2010,28i xDrive,X3,5,2011,AT,3000,258,5,4w,left,3,original,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,900900,train,1.0,34056,6
allroad,red,gasoline,2006,25i,X3,5,2009,AT,2500,218,9,4w,left,3,duplicate,5,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,636909,train,1.0,12644,0
allroad,black,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3,1,3503500,train,1.1,8987,26
allroad,black,gasoline,2006,30i,X3,5,2007,AT,3000,272,10,4w,left,2,original,5,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,482300,train,1.0,35904,0
allroad,black,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3,1,3749200,train,1.1,8987,26
allroad,black,diesel,2010,20d xDrive,X3,5,2013,AT,2000,184,7,4w,left,3,original,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1001000,train,1.0,7912,0
allroad,white,diesel,2017,30d xDrive,X3,5,2020,AT,3000,249,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,3,1,4277000,train,1.1,18625,30
allroad,black,gasoline,2006,25i,X3,5,2008,AT,2500,218,8,4w,left,3,original,5,2.0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,555100,train,1.0,12644,3
allroad,white,gasoline,2014,28i xDrive,X3,5,2015,AT,2000,245,6,4w,left,3,original,3,3.0,7,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,6,1,1426880,train,1.0,16660,17
allroad,black,gasoline,2017,20i xDrive,X3,5,2020,AT,2000,184,1,4w,left,1,original,0,nan,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,3,1,2837725,train,1.1,8703,19
allroad,black,diesel,2003,30d,X3,5,2005,AT,3000,218,10,4w,left,3,duplicate,5,2.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,573300,train,1.0,12644,2
allroad,black,gasoline,2003,25i,X3,5,2006,AT,2500,192,7,4w,left,3,original,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,455000,train,1.0,8256,0
allroad,grey,diesel,2010,20d xDrive,X3,5,2014,AT,2000,184,6,4w,left,1,original,4,3.0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,1,1273090,train,1.0,7912,11
allroad,black,diesel,2003,30d,X3,5,2005,AT,3000,218,13,4w,left,3,duplicate,5,3.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,500500,train,1.0,12644,0
allroad,white,gasoline,2017,30i xDrive,X3,5,2019,AT,2000,252,1,4w,left,1,original,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2729999,train,1.1,36590,0
allroad,white,gasoline,2017,30i xDrive,X3,5,2019,AT,2000,252,1,4w,left,1,original,1,1.0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,3,1,2772793,train,1.1,36590,22
allroad,black,diesel,2017,30d xDrive,X3,5,2020,AT,3000,249,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,3,1,4277000,train,1.1,18625,31
allroad,mid_blue,gasoline,2006,30i,X3,5,2008,AT,3000,272,8,4w,left,3,original,5,2.0,10,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,14,1,591500,train,1.0,35904,12
allroad,black,diesel,2006,20d,X3,5,2009,AT,2000,177,7,4w,left,3,duplicate,5,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,655200,train,1.0,7611,0
allroad,grey,diesel,2006,20d,X3,5,2007,MT,2000,150,11,4w,left,3,original,5,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,605150,train,1.0,3600,0
allroad,black,gasoline,2010,28i xDrive,X3,5,2012,AT,2000,245,6,4w,left,2,original,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,981890,train,1.0,16660,0
allroad,mid_blue,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3,1,3795519,train,1.1,8987,28
allroad,grey,diesel,2006,20d,X3,5,2007,AT,2000,177,3,4w,left,3,original,5,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,682500,train,1.0,7611,0
allroad,grey,diesel,2006,20d,X3,5,2010,AT,2000,177,9,4w,left,3,original,5,3.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,655200,train,1.0,7611,0
allroad,red,gasoline,2010,28i xDrive,X3,5,2013,AT,2000,245,5,4w,left,1,original,4,2.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1228500,train,1.0,16660,3
allroad,white,gasoline,2010,28i xDrive,X3,5,2012,AT,3000,258,7,4w,left,2,original,4,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1001000,train,1.0,34056,1
allroad,white,gasoline,2010,28i xDrive,X3,5,2013,AT,2000,245,6,4w,left,1,original,4,3.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,937300,train,1.0,16660,3
allroad,grey,gasoline,2010,20i xDrive,X3,5,2012,AT,2000,184,4,4w,left,2,original,4,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1101100,train,1.0,7912,0
allroad,white,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,3,1,3166370,train,1.1,8987,23
allroad,black,gasoline,2006,30i,X3,5,2009,AT,3000,272,1,4w,left,3,original,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,646100,train,1.0,35904,0
allroad,black,diesel,2010,30d xDrive,X3,5,2012,AT,3000,249,8,4w,left,3,original,4,3.0,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1137500,train,1.0,16932,4
allroad,olive,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,3,1,3593853,train,1.1,8987,26
allroad,silver,gasoline,2010,35i xDrive,X3,5,2010,AT,3000,306,5,4w,left,3,original,5,2.0,7,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,10,1,864500,train,1.0,40392,19
allroad,mid_blue,gasoline,2006,25i,X3,5,2007,AT,2500,218,9,4w,left,3,duplicate,5,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,518700,train,1.0,12644,0
allroad,black,diesel,2017,20d xDrive,X3,5,2020,AT,2000,190,1,4w,left,1,original,0,nan,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,3,1,3424057,train,1.1,8987,18
allroad,mid_blue,gasoline,2006,30i,X3,5,2008,AT,3000,272,4,4w,left,2,original,5,1.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,1,591500,train,1.0,35904,6
allroad,grey,diesel,2006,20d,X3,5,2009,AT,2000,177,6,4w,left,3,original,5,2.0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,655200,train,1.0,7611,3
allroad,mid_blue,gasoline,2017,20i xDrive,X3,5,2020,AT,2000,184,1,4w,left,1,original,0,nan,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,3,1,2997540,train,1.1,8703,17
allroad,red,diesel,2006,20d,X3,5,2009,AT,2000,177,5,4w,left,3,original,5,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,709800,train,1.0,7611,0
allroad,white,gasoline,2010,28i xDrive,X3,5,2014,AT,2000,245,4,4w,left,3,original,4,2.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,10,1,1228500,train,1.0,16660,13
allroad,silver,diesel,2006,30d,X3,5,2008,AT,3000,218,9,4w,left,3,original,5,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,714350,train,1.0,12644,0
allroad,grey,gasoline,2010,20i xDrive,X3,5,2012,AT,2000,184,5,4w,left,1,original,4,2.0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,1082900,train,1.0,7912,10
allroad,white,gasoline,2010,28i xDrive,X3,5,2012,AT,3000,258,5,4w,left,3,duplicate,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1001000,train,1.0,34056,0
allroad,black,diesel,2010,20d xDrive,X3,5,2013,AT,2000,184,6,4w,left,1,original,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,1134770,train,1.0,7912,5
allroad,mid_blue,gasoline,2006,30i,X3,5,2008,AT,3000,272,7,4w,left,3,duplicate,5,2.0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,409500,train,1.0,35904,6
allroad,white,gasoline,2003,30i,X3,5,2005,AT,3000,231,7,4w,left,3,duplicate,5,2.0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,17,1,455000,train,1.0,15708,8
allroad,grey,gasoline,2003,30i,X3,5,2005,AT,3000,231,10,4w,left,3,original,5,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,1,455000,train,1.0,15708,6
allroad,grey,diesel,2006,20d,X3,5,2009,AT,2000,177,8,4w,left,2,original,5,2.0,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,1,707070,train,1.0,7611,9
allroad,white,gasoline,2010,35i xDrive,X3,5,2012,AT,3000,306,6,4w,left,2,original,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,1274000,train,1.0,40392,5
allroad,black,diesel,2010,30d xDrive,X3,5,2013,AT,3000,249,6,4w,left,3,original,4,2.0,7,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,10,1,1546090,train,1.0,16932,17
allroad,mid_blue,gasoline,2006,25i,X3,5,2007,AT,2500,218,8,4w,left,3,original,5,2.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,564200,train,1.0,12644,5
